Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1728812761,260,,Aggregated,100.700000,0.000000,2,3,3,4,9,12,14,31,150,150,150,1904,0,2,4.3654121728658,0.9989169193431735,151.26558300107718,13.91281512605042
1728812762,270,,Aggregated,105.900000,0.000000,2,3,3,4,9,12,14,30,150,150,150,2050,0,2,4.358705080954767,0.8730000117793679,151.26558300107718,13.914634146341463
1728812763,280,,Aggregated,112.500000,0.000000,2,3,3,4,9,12,14,30,150,150,150,2198,0,2,4.264259914661231,0.8730000117793679,151.26558300107718,13.915832575068244
1728812764,290,,Aggregated,116.100000,0.000000,2,3,3,4,9,12,14,24,150,150,150,2340,0,2,4.198700728483944,0.8730000117793679,151.26558300107718,13.914529914529915
1728812765,300,,Aggregated,120.900000,0.000000,2,3,3,3,9,12,14,22,150,150,150,2495,0,2,4.112093855546627,0.8730000117793679,151.26558300107718,13.910220440881764
1728812766,310,,Aggregated,125.800000,0.000000,2,3,3,3,8,12,14,19,150,150,150,2662,0,2,4.0286066895123405,0.8730000117793679,151.26558300107718,13.910217881292262
1728812767,320,,Aggregated,131.900000,0.000000,2,3,3,3,8,12,14,18,150,150,150,2827,0,2,3.959836845278284,0.8730000117793679,151.26558300107718,13.910152104704634
1728812768,330,,Aggregated,136.500000,0.000000,2,3,3,3,8,12,14,18,150,150,150,3000,0,2,3.8887859345025695,0.8730000117793679,151.26558300107718,13.911
1728812769,340,,Aggregated,139.300000,0.000000,2,3,3,3,8,11,14,17,150,150,150,3178,0,2,3.8160700682882407,0.8730000117793679,151.26558300107718,13.911894273127754
1728812770,350,,Aggregated,144.200000,0.000000,2,3,3,3,8,11,14,16,150,150,150,3370,0,2,3.746551325101162,0.8730000117793679,151.26558300107718,13.912166172106826
