Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1728810965,5060,,Aggregated,1982.500000,0.000000,5,59,170,240,410,550,690,780,950,1000,1100,609849,0,5,113.55273779828283,0.6749590393155813,1101.702291984111,13.911025516152359
1728810966,5070,,Aggregated,1977.900000,0.000000,5,61,170,240,410,550,700,790,950,1000,1100,611896,0,5,114.95070326309241,0.6749590393155813,1101.702291984111,13.911024095597945
1728810967,5080,,Aggregated,1976.700000,0.000000,5,63,170,250,420,550,700,790,950,1000,1100,613828,0,5,116.08006110727916,0.6749590393155813,1101.702291984111,13.911043484494028
1728810968,5090,,Aggregated,1988.100000,0.000000,5,65,180,250,420,550,700,790,950,1000,1100,615763,0,5,117.33273632738859,0.6749590393155813,1101.702291984111,13.911090793048624
1728810969,5100,,Aggregated,1994.300000,0.000000,5,67,180,250,430,560,710,800,950,1000,1100,617849,0,5,118.93931990686241,0.6749590393155813,1101.702291984111,13.911073741318672
1728810970,5110,,Aggregated,1978.700000,0.000000,5,69,180,260,430,560,710,800,950,1000,1100,619852,0,5,120.12556705864209,0.6749590393155813,1101.702291984111,13.911101359679407
1728810971,5120,,Aggregated,1992.200000,0.000000,5,71,190,260,430,570,720,800,950,1000,1100,621718,0,5,121.1571811788249,0.6749590393155813,1101.702291984111,13.911078656239646
1728810972,5130,,Aggregated,2000.800000,0.000000,5,74,190,260,440,570,720,810,960,1000,1100,623923,0,5,122.54292496956461,0.6749590393155813,1101.702291984111,13.911067551604926
1728810973,5140,,Aggregated,1983.900000,0.000000,5,76,190,270,440,570,730,810,960,1000,1100,625766,0,5,123.84221997268807,0.6749590393155813,1101.702291984111,13.911083376214112
1728810974,5150,,Aggregated,1999.600000,0.000000,5,78,200,270,440,580,730,820,970,1100,1100,627915,0,5,125.48946605357682,0.6749590393155813,1101.702291984111,13.911061210514163
1728810975,5160,,Aggregated,1988.400000,0.000000,5,81,200,270,450,580,730,820,970,1100,1100,629925,0,5,126.77847523763106,0.6749590393155813,1101.702291984111,13.911067190538557
1728810976,5170,,Aggregated,1994.200000,0.000000,5,83,200,280,450,590,740,820,970,1100,1100,631834,0,5,127.84528238473676,0.6749590393155813,1143.5121250106022,13.911049421208736
1728810977,5180,,Aggregated,2000.700000,0.000000,5,85,210,280,450,590,740,820,970,1100,1100,633891,0,5,128.99378185696736,0.6749590393155813,1143.5121250106022,13.911016247272796
1728810978,5190,,Aggregated,1994.500000,0.000000,5,88,210,280,460,590,750,830,980,1100,1100,635937,0,5,130.4153057320009,0.6749590393155813,1143.5121250106022,13.91100533543417
1728810979,5200,,Aggregated,1993.900000,0.000000,5,90,210,280,460,600,750,830,980,1100,1100,638085,0,5,131.67582682037366,0.6749590393155813,1143.5121250106022,13.911022826112509
1728810980,5210,,Aggregated,2005.900000,0.000000,5,93,220,290,460,600,750,840,980,1100,1100,640032,0,5,132.83295036799515,0.6749590393155813,1143.5121250106022,13.911056009699514
1728810981,5220,,Aggregated,2001.200000,0.000000,6,95,220,290,470,600,750,840,980,1100,1100,641983,0,6,134.0407750914158,0.6749590393155813,1143.5121250106022,13.911059950185598
1728810982,5230,,Aggregated,2006.900000,0.000000,6,98,220,290,470,610,760,840,980,1100,1100,644236,0,6,135.34208123983905,0.6749590393155813,1143.5121250106022,13.911037259637773
1728810983,5240,,Aggregated,2018.100000,0.000000,6,100,230,300,470,610,760,840,980,1100,1100,646130,0,6,136.45433503894293,0.6749590393155813,1143.5121250106022,13.91102564499404
1728810984,5250,,Aggregated,2008.400000,0.000000,6,100,230,300,470,610,760,840,980,1100,1100,648231,0,6,137.68266519249875,0.6749590393155813,1143.5121250106022,13.911048684805262
1728810985,5260,,Aggregated,2014.500000,0.000000,6,110,230,300,480,610,770,850,980,1100,1100,650253,0,6,138.95570559904752,0.6749590393155813,1143.5121250106022,13.911054620278568
1728810986,5270,,Aggregated,2010.100000,0.000000,6,110,240,310,480,620,770,850,980,1100,1100,652266,0,6,140.24882435220306,0.6749590393155813,1143.5121250106022,13.911054692410765
